fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
/media/johan/Elements1/ebooks-cb/ebook_cb-1497608887296-170619-1512/20150505123129_9789074622790.epub,A00D0651-F2F8-4917-AEA1-79226594AB1E,Galíndez,Manuel Vázquez Montalbán,,2.0.1,Well-formed,0,1,,PKG-010,153177
/media/johan/Elements1/ebooks-cb/ebook_cb-1497608899584-170622-0200/20150505123129_9789491495373.epub,798DFE32-6501-4760-BD00-73C519EE1C19,Guernica,Gijs van Hensbergen,,2.0.1,Well-formed,0,1,,PKG-010,113793
/media/johan/Elements1/ebooks-cb/ebook_cb-1497608900864-170622-0200/20150505123129_9789491495274.epub,15D6F381-1C69-4E63-A3C6-D5CB56C35983,Gaudí,Gijs van Hensbergen,,2.0.1,Well-formed,0,1,,PKG-010,99712
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569924864-170630-0200/20150602093137_9789044960006.epub,urn:uuid:3cd3b6c1-0d48-4b29-9a4a-d12d850b7c85,Stampvol verhalen compleet,Diverse,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,45781
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569925632-170630-0200/20150602093137_9789044960051.epub,urn:uuid:8af9fcde-63d0-4a1c-ae4e-8f98cf1807d4,Mysteries in Drenthe,Martijn J. Adelmund,A.W. Bruna Uitgevers B.V.,2.0.1,Well-formed,0,1,,PKG-010,30118
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569925888-170630-0200/20150602093137_9789044960143.epub,urn:uuid:f0dfb7f6-2a0d-42d3-9209-f8ce751fc428,Woensdagkind,Peter Robinson,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,103221
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569926400-170630-0200/20150602093137_9789044960242.epub,urn:uuid:2c9ab616-9f81-41e2-9436-b9d7d113539f,Zondeval,Peter Robinson,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,99729
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569926656-170630-0200/20150602093137_9789044960259.epub,urn:uuid:700d5735-6735-4425-8d06-722d1661359e,Mysteries Gelderland,Martijn J. Adelmund,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,33588
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569926912-170701-0200/20150602093137_9789044960341.epub,urn:uuid:1ec11f40-78c7-45fa-b6af-67e1e7104a15,Caribisch complot,Havank Ross,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,67632
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569927168-170701-0200/20150602093137_9789044960358.epub,urn:uuid:56d3faf1-612f-4443-87d5-a3fe6cc74bff,Mysteries in Groningen,Martijn J. Adelmund,A.W. Bruna Uitgevers B.V.,2.0.1,Well-formed,0,1,,PKG-010,33770
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569927424-170701-0200/20150602093137_9789044960518.epub,urn:uuid:c72c15ca-69d8-4ccc-b1e2-90f19390332f,Duister Lot,David Baldacci,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,169919
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569927680-170701-0200/20150602093137_9789044960457.epub,urn:uuid:2a1167f1-bee0-4b05-92c1-9faf28a185c3,Mysteries in Limburg,Martijn J. Adelmund,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,29318
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569927936-170701-0200/20150602093137_9789044960549.epub,urn:uuid:94a09c21-8bd5-4acf-b247-66dadc4ca701,Het duister van de maan,John Sandford,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,111967
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569928192-170701-0200/20150602093137_9789044960556.epub,urn:uuid:4cd37ae0-12c5-4655-8352-78e4890bf9aa,Mysteries in Noord-Brabant,Martijn J. Adelmund,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,31675
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569928448-170704-0200/20150602093137_9789044960617.epub,urn:uuid:e275d878-86a0-40ba-9525-956fe587e68e,Familieverraad,David Baldacci,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,139717
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569928704-170704-0200/20150602093137_9789044960648.epub,urn:uuid:353e98ec-9863-4f67-b067-82d1eed21215,Kwade bedoelingen,John Sandford,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,113303
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569928960-170704-0200/20150602093137_9789044960747.epub,urn:uuid:c948bb06-1d05-45be-8e77-40526a47d6ed,De Zwendelaar,Bjorn Stibbe,A.W. Bruna Uitgevers B.V.,2.0.1,Well-formed,0,1,,PKG-010,104453
