fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569929984-170711-0200/20150602093137_9789044962413.epub,005148e3-2b9e-489f-b2de-cc0abbacb488,Graan,Ruben van Dijk,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,110042
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569960704-170705-0200/20150602093137_9789044961171.epub,e67d58e4-c6af-41a5-9763-5fb6bda9352a,Spoedcursus verlichting,Tijn Touber,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,73548
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569962240-170715-0200/20150602093137_9789044963960.epub,053cf11e-4c54-4e53-9d59-b65544c012c0,Dans met een engel,Ake Edwardson,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,111421
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569963008-170715-0200/20150602093137_9789044963953.epub,5d664490-1d86-4322-b0f2-21365a8bf51b,Ontwaken,Barbara Berger,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,62395
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569966336-170708-0200/20150602093137_9789044962123.epub,2c7711b4-29bc-4690-8745-7be026eb8bfe,Spaanse pepers,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,64472
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569969920-170701-0200/20150602093137_9789044960525.epub,d56c4170-0ccb-4bd8-870e-996f3a0bff91,Deurwaarders dilerium,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,53334
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569972992-170704-0200/20150602093137_9789044960822.epub,37a8f323-4f61-4dfc-a701-824fea8c6b81,Er klopt iets niet,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,2,RSC-005 RSC-007,PKG-010 PKG-014,63696
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569973504-170706-0200/20150602093137_9789044961423.epub,b0f9e8d1-d9c3-4790-ae24-c9a0134bf3a9,Hoofden op hol,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,0,RSC-005 RSC-007,,80258
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569975552-170707-0200/20150602093137_9789044961669.epub,cbcf6104-9899-4f87-ad42-b3dce6f7ef47,De verborgen geschiedenis van Courtillon,Charles Lewinsky,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,91366
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569976064-170705-0200/20150602093137_9789044961270.epub,0f6036ac-c288-4a0b-a8d7-d338339206a8,Move It!,Eugenie van Stratum,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,79463
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569981952-170715-0200/20150602093137_9789044963762.epub,44ff60ea-ad6f-4335-b66b-c8c9a57bcf2e,Moeders &amp; Co,Sophie King,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,116844
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569983232-170711-0200/20150602093137_9789044962581.epub,fad9961a-02fd-46e3-9e7b-96592bcb5f44,Boek der doden,Glenn Cooper,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,1,RSC-005 RSC-007,PKG-010,128985
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569983744-170712-0200/20150602093137_9789044962772.epub,4021dce1-9df5-451c-afb0-9386cb268973,Sangrita en tequila,F.G. Haghenbeck,Orlando,2.0.1,Not well-formed,2,3,RSC-005 RSC-007,OPF-003 PKG-010 PKG-014,82401
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569984000-170718-0200/20150602093137_9789044964684.epub,7e858ac9-f6eb-4980-b11f-ad9dfb5be57a,Lijdensweg,Peter Robinson,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,1,RSC-005 RSC-007,PKG-014,97224
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569984768-170718-0200/20150602093137_9789044964585.epub,719fe053-3eea-4609-b9d6-ce337c12525e,Op leven en dood,Tom Clancy,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,0,RSC-005 RSC-007,,232118
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569985024-170701-0200/20150602093137_9789044960419.epub,urn:uuid:f4d575f9-696b-4688-ab6a-9624df12d163,De verzamelaars,David Baldacci,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,3,RSC-007,OPF-003 PKG-010 PKG-014,120061
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569985280-170630-0200/20150602093137_9789044960211.epub,urn:uuid:f14b5e95-23a0-4b1d-b9b4-7dea7f8dc1ac,De samenzwering,David Baldacci,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,3,RSC-007,OPF-003 PKG-010 PKG-014,162749
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569985536-170715-0200/20150602093137_9789044963878.epub,f32f368f-c37b-45d3-9e46-c90fb0767bde,Het kwaad van Helena,Claudia Pineiro,Signatuur,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,47230
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569985792-170711-0200/20150602093137_9789044962383.epub,1d1c3bca-703e-4f84-a2d0-5e79661755ab,De geheime geschiedenis van Costaguana,Juan Gabriel Vasquez,Signatuur,2.0.1,Not well-formed,1,0,RSC-007,,90857
