fileName,identifier,title,author,publisher,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569958912-170715-0200/20150602093137_9789044964042.epub,urn:uuid:ef5c865d-fa05-4aed-bb59-97e416809af7,De kunst van het oorlog voeren voor vrouwen,chin-ning chu,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,57777
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569959424-170711-0200/20150602093137_9789044962352.epub,4c300ed7-3f9c-4d55-8ec2-4c86804c282a,Als ik auto had kunnen rijden was ik nu niet zwanger,Katy Regan,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,112743
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569959680-170712-0200/20150602093137_9789044962956.epub,abc2db81-c829-4169-8587-1d8058f564c2,Ik was alice,Melanie Benjamin,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,116122
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569959936-170708-0200/20150602093137_9789044962253.epub,dbeddce6-89b7-4454-b1fb-ed2f9a72ba76,Tijd om te sterven,Cody Mcfadyen,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,150626
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569960192-170708-0200/20150602093137_9789044962178.epub,ea6e8624-6b3a-4bf8-b8b7-5c1730673faf,Ja-maar ... huh?!,Berthold Gunster,"A.W. Bruna Uitgevers B.V., Utrecht",2.0.1,Not well-formed,1,1,RSC-005,PKG-010,61650
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569960448-170708-0200/20150602093137_9789044962277.epub,cc9aa3d8-5ee2-48d2-a5ad-d6b0adb5a020,Ja maar wat als alles lukt?,Berthold Gunster,"A.W. Bruna Uitgevers B.V., Utrecht",2.0.1,Not well-formed,1,1,RSC-005,PKG-010,83782
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569960704-170705-0200/20150602093137_9789044961171.epub,e67d58e4-c6af-41a5-9763-5fb6bda9352a,Spoedcursus verlichting,Tijn Touber,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,73548
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569962240-170715-0200/20150602093137_9789044963960.epub,053cf11e-4c54-4e53-9d59-b65544c012c0,Dans met een engel,Ake Edwardson,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,111421
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569962496-170711-0200/20150602093137_9789044962550.epub,ef4d257b-ae43-4d60-bfcb-a30b4f080154,Duivelssonate,Alex van Galen,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,94460
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569962752-170711-0200/20150602093137_9789044962451.epub,10f15fde-7ff4-4995-9aa0-853120a34699,Wetten van wraak,Christopher Reich,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,137242
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569963008-170715-0200/20150602093137_9789044963953.epub,5d664490-1d86-4322-b0f2-21365a8bf51b,Ontwaken,Barbara Berger,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,62395
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569963776-170704-0200/20150602093137_9789044960723.epub,6f6d3251-986b-4f93-8f01-1ab0dd1845c1,Drie dartele doodgravers,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-014,82972
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569964544-170714-0200/20150602093137_9789044963526.epub,urn:uuid:fbd440ac-7571-46fb-81a3-f2055e90ab67,testament,Eric Van Lustbader,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,176810
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569965056-170706-0200/20150602093137_9789044961553.epub,urn:uuid:dcb7037a-d2f3-450e-8556-3dff8bf9cc9f,Zielsverduistering,Ruth Rendell,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,119598
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569965824-170705-0200/20150602093137_9789044961126.epub,ab23cc0e-5495-4339-b402-c74dc0eedeec,Het probleem van de twee hulzen,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,64908
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569966080-170705-0200/20150602093137_9789044961324.epub,c9d056b3-47d1-4a8c-b4ac-e3f319e3e0dc,Spookslot aan de loire,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,66394
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569966336-170708-0200/20150602093137_9789044962123.epub,2c7711b4-29bc-4690-8745-7be026eb8bfe,Spaanse pepers,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,64472
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569966592-170714-0200/20150602093137_9789044963472.epub,187d0a5f-31e6-4776-8275-565e39857774,De stemmen van Pamano,Jaume Cabré,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,186771
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569966848-170715-0200/20150602093137_9789044963670.epub,7bdbf61b-5635-4b91-8796-6f0a448343ef,Gregorius,Bengt Ohlsson,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,139503
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569967104-170715-0200/20150602093137_9789044963977.epub,0bb03805-4e7c-41bf-9e8b-68b059072dbe,De weduwen van de donderdag,Claudia Piñeiro,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,82317
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569967360-170718-0200/20150602093137_9789044964677.epub,856b31d6-da68-45fa-b1f0-2535b9e71d69,Een fractie van het geheel,Steve Toltz,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,240696
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569967616-170714-0200/20150602093137_9789044963571.epub,4c8879ce-67a6-443d-870a-71041cee616b,Edelachtbare,Jaume Cabré,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,120679
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569967872-170708-0200/20150602093137_9789044962154.epub,b2312829-3836-4513-95c6-29809e63393c,Donkerder dan middernacht,Salvo Sottile,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,95528
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569968128-170715-0200/20150602093137_9789044964158.epub,540a254d-89f8-40cf-bf37-9f709bd8a4a0,Weduwe met echtgenoot,Nancy Levy,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,35066
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569968384-170715-0200/20150602093137_9789044963755.epub,4fa47204-2c7b-4a56-8c1e-e2dd66c9caec,Advocaat van de president,Geert-Jan Alexander Knoops,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,97978
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569968640-170713-0200/20150602093137_9789044963069.epub,ec572ab2-a17c-46f1-a955-fbe55cbbb26a,Mijn vriend Stieg Larsson,Kurdo Baksi,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,38692
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569969152-170714-0200/20150602093137_9789044963359.epub,ea3076f2-4a9c-453a-aa71-76f200a45ccf,Het verhaal van de minne,Giuseppina Torregrossa,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,82164
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569969408-170707-0200/20150602093137_9789044961829.epub,d98db165-fada-4315-a223-9e44241740f9,Polka Mazurka,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,69514
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569969664-170705-0200/20150602093137_9789044961225.epub,30b89a36-805f-497d-8196-bda4b58fff43,Het raadsel van de drie gestalten,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,65861
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569969920-170701-0200/20150602093137_9789044960525.epub,d56c4170-0ccb-4bd8-870e-996f3a0bff91,Deurwaarders dilerium,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,53334
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569970176-170718-0200/20150602093137_9789044964714.epub,6b676f75-baab-41f4-bbda-33e35e227db8,De Cycloop,Havank,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,68890
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569970432-170630-0200/20150602093137_9789044960082.epub,9bbf7553-026b-48ce-a70d-a55a247ceecc,Brandend geld,Ricardo Piglia,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,57815
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569970688-170701-0200/20150602093137_9789044960488.epub,47697895-71c4-44f6-aeda-098931363cc9,Hey Simona van Dimona,Sara Shilo,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,85086
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569970944-170701-0200/20150602093137_9789044960389.epub,14133c7b-e20b-4db1-844b-6b3cebe4fd20,Het monster van Munchen,Andrea Maria Schenkel,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,42006
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569971200-170630-0200/20150602093137_9789044960181.epub,508f580a-b347-4470-a476-f7c32cd69388,Blik op het duister,Andrea Maria Schenkel,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,29941
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569971456-170715-0200/20150602093137_9789044964356.epub,fad49b79-e3df-4bae-83bc-c2c5d25e54d5,Werken nieuwe stijl,Bas van de Haterd,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,0,RSC-005,,50242
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569971712-170715-0200/20150602093137_9789044964257.epub,b7e7e233-d201-44ab-9db0-0e16443cfcd7,Mijn leven met Osama,Jean Sasson,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,144530
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569971968-170718-0200/20150602093137_9789044964974.epub,9a4b0f7f-420c-4a61-a162-600b2fbb66dd,Roman over mijn vrouw,Emily Perkins,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,91333
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569972224-170707-0200/20150602093137_9789044961720.epub,77de0831-150c-4a98-8919-198c448052c7,De N.V. Mateor,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,2,RSC-005,PKG-010 PKG-014,68468
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569972480-170707-0200/20150602093137_9789044961928.epub,b637b041-2f06-448d-996e-1a8d7176d1e3,De schaduw en co,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,2,RSC-005,PKG-010 PKG-014,41082
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569972992-170704-0200/20150602093137_9789044960822.epub,37a8f323-4f61-4dfc-a701-824fea8c6b81,Er klopt iets niet,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,2,RSC-005 RSC-007,PKG-010 PKG-014,63696
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569973248-170705-0200/20150602093137_9789044960921.epub,cd2f8cb8-d2d1-4c44-adf1-db3bd1ab99a0,Het geheim van de zevende sleutel,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,2,RSC-005,PKG-010 PKG-014,54163
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569973504-170706-0200/20150602093137_9789044961423.epub,b0f9e8d1-d9c3-4790-ae24-c9a0134bf3a9,Hoofden op hol,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,2,0,RSC-005 RSC-007,,80258
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569973760-170706-0200/20150602093137_9789044961522.epub,c40c1ed6-eefd-460d-9814-787ced85d530,In memoriam de schaduw,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,2,RSC-005,PKG-010 PKG-014,71557
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569974016-170706-0200/20150602093137_9789044961454.epub,1fdf70e3-cd95-4c4d-a922-ae3ae57f5d2f,Vier vreemde vrienden,Havank,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,0,RSC-005,,85549
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569974272-170718-0200/20150602093137_9789044964776.epub,33eb9e81-5032-4f8e-8646-33ec7cbfecab,Opkomst en ondergang van de koningin van Suburbia,Sarah May,,2.0.1,Well-formed,0,1,,PKG-010,128649
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569974528-170718-0200/20150602093137_9789044964875.epub,4cee748e-b8fe-4edf-9329-45b6828e7f1d,De Prendergast Road kronieken,Sarah May,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,98307
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569974784-170712-0200/20150602093137_9789044962857.epub,c1db5683-faa1-4f04-8d75-3be41a42282b,Verlos ons van het kwaad,David Baldacci,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,128134
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569975040-170712-0200/20150602093137_9789044962758.epub,09198009-b644-403e-99c9-bbf7048cb50e,Bloedlink,Jens Lapidus,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,169144
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569975296-170713-0200/20150602093137_9789044963250.epub,027e0fd5-20dc-4a8f-b1eb-a2747c07821a,Over bijen en mist,Erick Setiawan,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,2,,PKG-010 PKG-014,144896
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569975552-170707-0200/20150602093137_9789044961669.epub,cbcf6104-9899-4f87-ad42-b3dce6f7ef47,De verborgen geschiedenis van Courtillon,Charles Lewinsky,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,91366
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569975808-170714-0200/20150602093137_9789044963465.epub,196570b6-b9be-4092-ab38-1d828dff6fbe,De suite,Suzanne Vermeer,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,72349
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569976064-170705-0200/20150602093137_9789044961270.epub,0f6036ac-c288-4a0b-a8d7-d338339206a8,Move It!,Eugenie van Stratum,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-007,PKG-010,79463
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569976320-170712-0200/20150602093137_9789044962666.epub,afeafbd0-79e7-4670-a9d7-7b74c5f04518,Het uur van de Engelen,Danielle Trussoni,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,181708
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569976832-170713-0200/20150602093137_9789044962963.epub,9805587c-7317-4502-821a-8debebbf824a,Het inzicht van Griffin,Richard Russo,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,93142
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569977088-170701-0200/20150602093137_9789044960440.epub,c08b906c-f8b9-46d4-96f3-3f5a5d9a2771,Het mysterie van de Nachtwacht,Havank Ross,A.W. Bruna Uitgevers B.V.,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,64481
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569977344-170714-0200/20150602093137_9789044963458.epub,4b010f56-7b95-4c8a-893e-a00f2e32d09e,Deze laatste zomer,Cesarina Vighy,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,48422
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569977600-170713-0200/20150602093137_9789044963120.epub,urn:uuid:b4b3d4fc-4b84-4fe8-b76b-4b9e5c5d757c,Snel geld,Jens Lapidus,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,154220
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569977856-170718-0200/20150602093137_9789044964820.epub,8f2ccf71-6e67-4a3c-ae74-fa04eb9712f7,De Dief,Ruth Rendell,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,18166
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569978112-170630-0200/20150602093137_9789044960174.epub,840533d3-498b-4a09-bd80-6f4588e426f4,De wijsheid van de draken,Bernhard Moestl,A.W. Bruna Uitgevers B.V.,2.0.1,Not well-formed,1,0,RSC-005,,43790
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569978368-170711-0200/20150602093137_9789044962475.epub,1c5c4123-c1fd-4904-b5ef-10598c94528a,Het kindermeisje,Petros Markaris,A.W. Bruna Uitgevers B.V.,2.0.1,Not well-formed,1,0,RSC-005,,69050
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569978624-170715-0200/20150602093137_9789044963861.epub,945a2fac-c51e-46fd-9128-358e9d431795,De dertigersdroom,Ildikó von Kürthy,A.W. Bruna Uitgevers B.V.,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,55484
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569978880-170630-0200/20150602093137_9789044960075.epub,3f22b52c-eed7-472e-80d8-08b52d05fed5,Borderline van binnen,Femke Talitha,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,92565
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569979136-170713-0200/20150602093137_9789044963168.epub,d819e466-a04f-40e5-b407-2e6b80cd8e8a,zaira-test,Onbekend,,2.0.1,Well-formed,0,1,,PKG-010,151926
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569979392-170718-0200/20150602093137_9789044964653.epub,92127088-373e-4c1c-876f-0138fa2c5f0e,Bloghelden,Frank Meeuwsen,A.W. Bruna Uitgevers B.V.,2.0.1,Not well-formed,2,1,OPF-054 RSC-005,OPF-003,0
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569979648-170714-0200/20150602093137_9789044963663.epub,7a157fdd-56f9-4de5-a73b-58a864c0332e,De kookclub,Sophie King,A.W. Bruna Uitgevers,2.0.1,Not well-formed,1,1,RSC-005,PKG-010,132367
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569979904-170713-0200/20150602093137_9789044963267.epub,bfc397de-4879-43f9-a307-bafbff64d43d,Drakenogen,Bernardo Fernandez,Signatuur,2.0.1,Well-formed,0,1,,PKG-010,57911
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569980160-170701-0200/20150602093137_9789044960365.epub,7aef2d60-0ce2-4e7d-9dba-4b72f2bd4917,De zwarte mamba,Nadifa Mohamed,Orlando,2.0.1,Well-formed,0,1,,PKG-010,98829
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569980416-170711-0200/20150602093137_9789044962376.epub,113e9b6d-8ccd-448c-a03f-85361dbec697,Slecht geweten,John Sandford,A.W. Bruna Uitgevers,2.0.1,Well-formed,0,1,,PKG-010,111408
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569980928-170718-0200/20150602093137_9789044964660.epub,f348333d-cc7b-420d-bffb-e72298398958,Rusteloos land,B. Bauer,"Bruna Uitgevers, A.W.",2.0.1,Not well-formed,1,1,RSC-005,PKG-010,78399
/media/johan/Elements1/ebooks-cb/ebook_cb-1498569981184-170707-0200/20150602093137_9789044961867.epub,a9b7c03d-fd3c-41ee-b29c-8b0422113521,Het meisje met de glazen voeten,Ali Shaw,Orlando,2.0.1,Well-formed,0,2,,OPF-003 PKG-010,97568
